case,time_days,theta_1bar,theta_6bar,theta_30bar
$\nu=$10.0,365.7408564814815,161.16249260334115,162.6566733657246,163.40328057287562
$\nu=$10.0,366.8982175925926,161.15724573538253,162.66804674407894,163.40773000089598
$\nu=$10.0,368.0556712962963,161.1602564749637,162.66218686423295,163.4122141360544
$\nu=$10.0,369.2130324074074,161.1424841370753,162.69358426446763,163.4167267020804
$\nu=$10.0,370.37041666666664,161.19438685327617,162.58246776422155,163.42129692686706
$\nu=$10.0,371.52784722222225,161.1717710564993,162.62649599094587,163.4257403401876
$\nu=$10.0,372.68518518518516,161.13649711735013,162.62316272182,163.43014533602746
$\nu=$10.0,373.8425925925926,161.14935135199025,162.63391609723882,163.43460320538165
$\nu=$10.0,375.00002314814816,161.13900691838475,162.67020559803333,163.4390944686226
$\nu=$10.0,376.15752314814813,161.15053471144415,162.6564697969418,163.4435892762093
$\nu=$10.0,377.31488425925926,161.13852048091422,162.6713833378997,163.44803647939483
$\nu=$10.0,378.4723148148148,161.1388245143822,162.6675984658104,163.45249565934498
$\nu=$10.0,379.62967592592594,161.1724578698586,162.63924852537116,163.4569546843418
$\nu=$10.0,380.78706018518517,161.2017714734345,162.63256346087817,163.46138749892032
$\nu=$10.0,381.94444444444446,161.19694724644972,162.5210025694832,163.4659366090804
$\nu=$10.0,383.10199074074075,161.28959039454855,162.43825980414988,163.4707104086401
$\nu=$10.0,384.25930555555556,161.33794081397636,162.45599103173868,163.47509781511798
$\nu=$10.0,385.4166898148148,161.2649455311193,162.46985027634733,163.47954839590895
$\nu=$10.0,386.5741898148148,161.23408165794294,162.48662811289788,163.4842829658755
$\nu=$10.0,387.73157407407405,161.2256140257092,162.5198150274426,163.48937733752004
$\nu=$10.0,388.8889351851852,161.21509878502312,162.50300892505965,163.49369955577396
$\nu=$10.0,390.0463888888889,161.21085463131905,162.5136011679569,163.49778553523777
$\nu=$10.0,391.2038425925926,161.21578244234772,162.53447912403806,163.5022470197924
$\nu=$10.0,392.3611111111111,161.2137407387162,162.54752815786696,163.50664650760083
$\nu=$10.0,393.5185648148148,161.2134892239381,162.55682295609574,163.51112415569708
$\nu=$10.0,394.67597222222224,161.20896402827037,162.56957379557568,163.51558851806695
$\nu=$10.0,395.83342592592595,161.20969617977877,162.58690090390215,163.52022546531592
$\nu=$10.0,396.99083333333334,161.18008700770235,162.61607815350132,163.52451176716244
$\nu=$10.0,398.14824074074073,161.19944381693563,162.6410793326173,163.5283272171304
$\nu=$10.0,399.30569444444444,161.19288723868584,162.66118730463305,163.53355844788743
$\nu=$10.0,400.46300925925925,161.18869313565324,162.67432222536462,163.53935158624213
$\nu=$10.0,401.62046296296296,161.21354541942156,162.6876270794277,163.54615297222836
$\nu=$10.0,402.77777777777777,161.21653540143834,162.7187368825113,163.5512380492764
$\nu=$10.0,403.9352777777778,161.19296984555683,162.67392704968222,163.55511518586576
$\nu=$10.0,405.0925925925926,161.21646472683713,162.69204424930996,163.55876939059036
$\nu=$10.0,406.25,161.20222092764217,162.6860105765385,163.56573863480443
$\nu=$10.0,407.4075462962963,161.19884644792796,162.68939541560476,163.57333010355015
$\nu=$10.0,408.5649074074074,161.1967651144757,162.7025604893052,163.57824125788494
$\nu=$10.0,409.7223148148148,161.18925131376318,162.7028978453744,163.5833036470039
$\nu=$10.0,410.8797685185185,161.1764248869324,162.6983668026526,163.58645967307388
$\nu=$10.0,412.037037037037,161.18753894481674,162.6956538654268,163.59121576541773
$\nu=$10.0,413.19453703703704,161.1687245774412,162.70625850899026,163.59685719874508
$\nu=$10.0,414.3519444444444,161.17872434331682,162.71242707048054,163.60252191122245
$\nu=$10.0,415.50930555555556,161.16425702389301,162.70791061993768,163.60771942883358
$\nu=$10.0,416.6666666666667,161.1909247139041,162.67186673239934,163.61254691650566
$\nu=$10.0,417.8241203703704,161.19422458931066,162.67273576361586,163.617323240448
$\nu=$10.0,418.98148148148147,161.245085176324,162.64900491185838,163.62248357905278
$\nu=$10.0,420.1389814814815,161.24639421907392,162.68090798422435,163.6274763882965
$\nu=$10.0,421.2962962962963,161.2390901501835,162.59860919271264,163.63223035655915
$\nu=$10.0,422.4537037037037,161.28809010464096,162.62767146784054,163.637244901753
$\nu=$10.0,423.6111111111111,161.27020557065785,162.59090677865444,163.6421597208829
$\nu=$10.0,424.7686111111111,161.31825385775645,162.47781809065185,163.64770307134557
$\nu=$10.0,425.9259259259259,161.41606946907754,162.3567868590156,163.6549753575231
$\nu=$10.0,427.08337962962963,161.46457475048922,162.4352095606251,163.66008554186374
$\nu=$10.0,428.24074074074076,161.4530687377179,162.34297690586175,163.66455010431085
$\nu=$10.0,429.39828703703705,161.46930216024595,162.39606023405685,163.66948940097674
$\nu=$10.0,430.5556481481481,161.47674369067124,162.35243028909926,163.67478914792753
$\nu=$10.0,431.71305555555557,161.49109379364486,162.31493281700676,163.67923714967458
$\nu=$10.0,432.87041666666664,161.44756421913632,162.3276004590499,163.6838626025158
$\nu=$10.0,434.02787037037035,161.4187699487301,162.38312557587204,163.68859178692483
$\nu=$10.0,435.1852314814815,161.41000925112118,162.40801913130318,163.69359306659427
$\nu=$10.0,436.3425925925926,161.40350160400237,162.39825107383243,163.6979534602515
$\nu=$10.0,437.5,161.41491087621043,162.4125897058534,163.70240796362256
$\nu=$10.0,438.6575,161.4041926821758,162.42232326374653,163.70717016299287
$\nu=$10.0,439.81481481481484,161.4075723334409,162.42559431774205,163.7116662661866
$\nu=$10.0,440.97222222222223,161.44407828814366,162.44684754470637,163.71625684756367
$\nu=$10.0,442.1296296296296,161.43145108184547,162.47163011959043,163.72075839686255
$\nu=$10.0,443.2871759259259,161.41676812498852,162.4928909628479,163.72531678585563
$\nu=$10.0,444.4444907407407,161.40646607767013,162.4838606513089,163.72986930856993
$\nu=$10.0,445.6019444444444,161.4375272954755,162.4754180778594,163.734694876744
$\nu=$10.0,446.75939814814814,161.41203261281478,162.5102015192408,163.73911069877653
$\nu=$10.0,447.9168055555556,161.45011807227783,162.4949290978179,163.74407655107362
$\nu=$10.0,449.07416666666666,161.44413449960726,162.5129661749636,163.748487819894
$\nu=$10.0,450.2315277777778,161.42363015226107,162.52554903745224,163.75341606737547
$\nu=$10.0,451.3889351851852,161.42311788139637,162.54279886853732,163.75821332324966
$\nu=$10.0,452.5464351851852,161.4046228885574,162.52588315265814,163.7629455417506
$\nu=$10.0,453.7037962962963,161.43374578142314,162.54087862466133,163.7675140826886
$\nu=$10.0,454.8612037037037,161.41177431109713,162.57671578861897,163.77217351514756
$\nu=$10.0,456.0185648148148,161.45789911311127,162.57022611581527,163.77713042864866
$\nu=$10.0,457.1760185185185,161.4289163465647,162.58350013683742,163.7818103954515
$\nu=$10.0,458.33337962962963,161.42010938801042,162.59190748522974,163.7863291312093
$\nu=$10.0,459.490787037037,161.41999453667316,162.62190094018683,163.79097573709703
$\nu=$10.0,460.64824074074073,161.4064602938799,162.63534645562584,163.79564187400476
$\nu=$10.0,461.80555555555554,161.41111411865646,162.6646060687383,163.8003908762896
$\nu=$10.0,462.96305555555557,161.39929046189613,162.638735886194,163.80518762256781
$\nu=$10.0,464.12041666666664,161.41249489722463,162.66265625211548,163.81000615408146
$\nu=$10.0,465.2778240740741,161.40735236499575,162.6876202477643,163.81454564191645
$\nu=$10.0,466.4352777777778,161.39088450551674,162.69714456432854,163.81917799475616
$\nu=$10.0,467.5925925925926,161.3966347590471,162.71954654502323,163.82384250202878
$\nu=$10.0,468.7500925925926,161.40338449399917,162.688491548208,163.8284052361346
$\nu=$10.0,469.9074537037037,161.4438874750076,162.6908770524369,163.83333945952168
$\nu=$10.0,471.0648611111111,161.42530627620874,162.7025569757023,163.83825708940165
$\nu=$10.0,472.22226851851855,161.40027753801277,162.7434558267535,163.84282348661466
$\nu=$10.0,473.37967592592594,161.40385744873774,162.7349612754476,163.84741509298667
$\nu=$10.0,474.537037037037,161.37096154226768,162.75903010696936,163.85194461964653
$\nu=$10.0,475.69458333333336,161.37292489475152,162.7694352669071,163.85664860167682
$\nu=$10.0,476.85189814814817,161.36541279919254,162.77646989922906,163.86123253107894
$\nu=$10.0,478.00930555555556,161.3713045933796,162.78602150018696,163.865769032943
$\nu=$10.0,479.1666666666667,161.3751103692349,162.7958175471295,163.87047815500546
$\nu=$10.0,480.3240740740741,161.37357511590494,162.79361812465052,163.8750076504804
$\nu=$10.0,481.48148148148147,161.37752533644687,162.7998187057708,163.8795912353297
$\nu=$10.0,482.6388888888889,161.36214214215025,162.80823266561683,163.88417297737067
$\nu=$10.0,483.7962962962963,161.3490880572736,162.8355396706989,163.88867757842894
$\nu=$10.0,484.95375,161.35942787844988,162.85099177397842,163.89340905116728
$\nu=$10.0,486.1111574074074,161.33865106432654,162.86523099745625,163.89791373978076
$\nu=$10.0,487.2686111111111,161.3497487324376,162.86137230096705,163.90257676528807
$\nu=$10.0,488.4260185185185,161.34659924847273,162.84651299674368,163.90714397056837
$\nu=$10.0,489.5833333333333,161.41810021455808,162.82949782081764,163.91249799003117
$\nu=$10.0,490.7408796296296,161.44741896553873,162.66331374772415,163.9177156781163
$\nu=$10.0,491.89824074074073,161.4684982912654,162.69493392121683,163.92281581459557
$\nu=$10.0,493.0556481481481,161.4534712628041,162.67542272417217,163.92779197182165
$\nu=$10.0,494.21310185185183,161.49027350092024,162.58302031540813,163.93294601659207
$\nu=$10.0,495.37046296296296,161.54234054982606,162.61822972992698,163.93838681216417
$\nu=$10.0,496.52787037037035,161.59641903419103,162.6496765504256,163.94247279176054
$\nu=$10.0,497.68532407407406,161.5480064304103,162.59333243733056,163.94910766800987
$\nu=$10.0,498.84263888888887,161.564066540212,162.5203776634658,163.95246531652032
$\nu=$10.0,500.0000925925926,161.58919968117308,162.57512222192116,163.95786897615906
$\nu=$10.0,501.1575,161.57212997651962,162.53114248272976,163.96302953873086
$\nu=$10.0,502.3149074074074,161.56741983567662,162.55963867558899,163.9674275462218
$\nu=$10.0,503.4723611111111,161.54354952434153,162.58951810328105,163.9715897032176
$\nu=$10.0,504.62967592592594,161.54408540392066,162.61889545993378,163.9766180924833
$\nu=$10.0,505.7870833333333,161.5514490778813,162.64191907390045,163.9809387406163
$\nu=$10.0,506.94458333333336,161.55554688294296,162.67317662358346,163.9857813892936
$\nu=$10.0,508.10199074074075,161.53020919827296,162.6995719800168,163.99005744819004
$\nu=$10.0,509.25939814814814,161.5258399107694,162.72344005803697,163.99467661928057
$\nu=$10.0,510.41675925925927,161.5262910057231,162.72425632430316,163.99923201334084
$\nu=$10.0,511.57416666666666,161.53114426578884,162.7482937591336,164.00377024044369
$\nu=$10.0,512.7315277777777,161.50475847687352,162.77700015098227,164.00817434455027
$\nu=$10.0,513.8889351851852,161.50181766998313,162.78867553431908,164.01287153749314
$\nu=$10.0,515.0462962962963,161.49036020566095,162.81568102134247,164.01724339503957
$\nu=$10.0,516.2037962962963,161.5140846363818,162.83077392994778,164.02199482376014
$\nu=$10.0,517.3612037037037,161.48851408019078,162.851967809295,164.02630511731232
$\nu=$10.0,518.5185648148148,161.4894075539117,162.87481042110807,164.03136578697283
$\nu=$10.0,519.6760648148148,161.48405498254817,162.93297391976697,164.03718404282537
$\nu=$10.0,520.8334259259259,161.56545304350905,162.8894439266815,164.04106434299663
$\nu=$10.0,521.9908333333333,161.63013662752215,162.82080953824894,164.04716965881758
$\nu=$10.0,523.1482407407408,161.62941847770486,162.81591341318367,164.0515533713301
$\nu=$10.0,524.3056481481482,161.60016727475426,162.80459055900286,164.05652074624834
$\nu=$10.0,525.4629629629629,161.54428806093128,162.7989887884055,164.06127359833607
$\nu=$10.0,526.620462962963,161.55657361331302,162.73595746275694,164.0659962667855
$\nu=$10.0,527.7778703703704,161.55213335592433,162.68142328952754,164.0713069126304
$\nu=$10.0,528.9353240740741,161.6009642816294,162.7242669913917,164.0763227488947
$\nu=$10.0,530.0927314814815,161.62788193287355,162.6976350306653,164.08327778331937
$\nu=$10.0,531.25,161.64448123497658,162.71416103051993,164.08796885682963
$\nu=$10.0,532.4075462962963,161.64270795810225,162.71528571136602,164.09246198068888
$\nu=$10.0,533.5648611111111,161.60295699188347,162.73874078482893,164.09708456138281
$\nu=$10.0,534.7223148148148,161.60302504921515,162.69195672898496,164.10157705369548
$\nu=$10.0,535.8797685185185,161.63848754100536,162.73884579267946,164.10676229798392
$\nu=$10.0,537.0370370370371,161.62286190514322,162.77313873444226,164.11103776377277
$\nu=$10.0,538.1945833333333,161.67326486266808,162.73620925301373,164.11702944484864
$\nu=$10.0,539.3519444444445,161.6398219704585,162.7576005140123,164.12227236598088
$\nu=$10.0,540.5092592592592,161.61216214766057,162.7866252587377,164.12665494332396
$\nu=$10.0,541.6666666666666,161.61173029505403,162.81320713686813,164.13174279989107
$\nu=$10.0,542.824074074074,161.60794744627586,162.82354400448892,164.13675694644382
$\nu=$10.0,543.9814814814815,161.59276849192315,162.85538845743855,164.14138417884786
$\nu=$10.0,545.1389351851852,161.5985759424818,162.8634891593053,164.1464624235748
$\nu=$10.0,546.2962962962963,161.5932188185975,162.88688988111414,164.15120913579364
$\nu=$10.0,547.4537037037037,161.5920891233682,162.88278885902332,164.1557527972966
$\nu=$10.0,548.6112037037037,161.58482071807245,162.90910810174236,164.1612563545826
$\nu=$10.0,549.7685648148148,161.60489537120844,162.84106606152318,164.1662483821954
$\nu=$10.0,550.9259722222222,161.62470637174656,162.84791764190473,164.1725933144197
$\nu=$10.0,552.0833796296296,161.5819619489688,162.88130892622033,164.1783217701013
$\nu=$10.0,553.2408796296296,161.59033305572441,162.89360018987037,164.1828646357924
$\nu=$10.0,554.3981944444445,161.58345320366308,162.87827073918146,164.19133269131805
$\nu=$10.0,555.5556944444445,161.60786175529438,162.87871722121602,164.19576125132863
$\nu=$10.0,556.7131018518519,161.58381218072023,162.86788565724464,164.20274227151089
$\nu=$10.0,557.870462962963,161.5922632752408,162.8706610902862,164.20885161757283
$\nu=$10.0,559.0278703703704,161.58978236127388,162.8931761268248,164.2142931974977
$\nu=$10.0,560.1852314814815,161.57492134890455,162.93218637946455,164.2229659735689
$\nu=$10.0,561.3425925925926,161.57705289301862,162.96689364647284,164.22742750278556
$\nu=$10.0,562.5000925925926,161.56839279717045,162.96098674064052,164.2329562047744
$\nu=$10.0,563.6574537037037,161.59655420284705,162.91339954295404,164.23841856565272
$\nu=$10.0,564.8149074074074,161.7245110769384,162.85260761516665,164.24340245840162
$\nu=$10.0,565.9722685185185,161.78571673863354,162.82293486667737,164.25355837970562
$\nu=$10.0,567.1296296296297,161.81566707148679,162.79064127035394,164.2577422916919
$\nu=$10.0,568.2870370370371,161.86597064525435,162.80325068426788,164.26454748179353
$\nu=$10.0,569.4445370370371,161.9132652999668,162.68354961533373,164.26786792886207
$\nu=$10.0,570.6018981481482,161.9049184470793,162.72762347252208,164.27415895244582
$\nu=$10.0,571.7593518518519,161.84058626392417,162.70247232980645,164.27943955377606
$\nu=$10.0,572.9167592592593,161.815796016869,162.72202100219502,164.28425638133723
$\nu=$10.0,574.0741203703703,161.7878013079045,162.74128765893784,164.28817631342818
$\nu=$10.0,575.231574074074,161.7665679347948,162.76138315486193,164.2932417961591
$\nu=$10.0,576.3889351851852,161.75483293138825,162.77496736803477,164.29861702708467
$\nu=$10.0,577.5463425925926,161.73279147735627,162.78571448972465,164.3026580938736
$\nu=$10.0,578.7037962962963,161.73441109463934,162.8013513630036,164.30770391965638
$\nu=$10.0,579.8612037037037,161.7168113572512,162.81866682692905,164.31291838235268
$\nu=$10.0,581.0185648148148,161.71753163392094,162.82726906130827,164.31665512932747
$\nu=$10.0,582.1759722222222,161.7118905270448,162.84709528084784,164.32193252776457
$\nu=$10.0,583.3334722222222,161.70668001965717,162.8540908749852,164.32707813842896
$\nu=$10.0,584.4907407407408,161.68907219020272,162.8692694234627,164.33292459156146
